,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,profitBuy,profitSell
2012-03-21,6.98799991607666,7.059999942779541,6.920000076293945,7.03000020980835,7.03000020980835,3036000,TSLA,7.4081044,6.880000114440917,0.0,-0.37810420989990234
2012-03-22,6.99399995803833,7.03000020980835,6.860000133514404,6.880000114440918,6.880000114440918,2612000,TSLA,7.403974,6.815999984741212,0.0,-0.5239739418029785
2012-03-26,7.118000030517578,7.618000030517578,7.007999897003174,7.480000019073486,7.480000019073486,15702500,TSLA,7.5643206,7.5879998207092285,0.0843205451965332,0.0
2012-03-29,7.638000011444092,7.638000011444092,7.406000137329102,7.466000080108643,7.466000080108643,3982000,TSLA,8.3210125,7.447999954223633,0.0,-0.8550124168395996
2012-04-03,7.340000152587891,7.693999767303467,7.334000110626221,7.6020002365112305,7.6020002365112305,5490500,TSLA,7.7345924,7.000000000000001,0.0,-0.13259220123291016
2012-04-04,7.053999900817871,7.0980000495910645,6.938000202178955,7.0,7.0,22409000,TSLA,7.357951,6.895999908447266,0.0,-0.35795116424560547
2012-04-05,7.019999980926514,7.0879998207092285,6.881999969482422,6.895999908447266,6.895999908447266,7547000,TSLA,7.0580144,6.630000114440918,0.0,-0.16201448440551758
2012-04-09,6.820000171661377,6.857999801635742,6.619999885559082,6.630000114440918,6.630000114440918,8278500,TSLA,6.9796047,6.492000102996826,0.0,-0.34960460662841797
2012-04-11,6.6479997634887695,6.6579999923706055,6.4019999504089355,6.618000030517578,6.618000030517578,5527500,TSLA,6.978359,6.688000202178955,0.36035919189453125,0.0
2012-04-12,6.754000186920166,6.895999908447266,6.584000110626221,6.688000202178955,6.688000202178955,5169500,TSLA,7.194392,6.7179999351501465,0.5063920021057129,0.0
2012-05-03,6.7820000648498535,6.800000190734863,6.426000118255615,6.492000102996826,6.492000102996826,4206500,TSLA,7.06362,6.366000175476074,0.0,-0.571619987487793
2012-05-22,6.019999980926514,6.26800012588501,6.0,6.159999847412109,6.159999847412109,11831000,TSLA,6.5503974,6.203999996185303,0.3903975486755371,0.0
2012-05-24,6.25,6.25,5.938000202178955,6.056000232696533,6.056000232696533,5378000,TSLA,6.947782,5.961999893188477,0.0,-0.8917818069458008
2012-05-29,6.001999855041504,6.386000156402588,6.001999855041504,6.3379998207092285,6.3379998207092285,8250000,TSLA,6.580076,6.081999778747559,0.0,-0.24207639694213867
2012-05-30,6.216000080108643,6.283999919891357,6.047999858856201,6.081999778747559,6.081999778747559,6536000,TSLA,6.562683,5.900000095367432,0.0,-0.4806833267211914
2012-05-31,6.013999938964844,6.058000087738037,5.75,5.900000095367432,5.900000095367432,5593500,TSLA,6.3915324,5.630000114440918,0.0,-0.4915323257446289
2012-06-04,5.605999946594238,5.682000160217285,5.421999931335449,5.576000213623047,5.576000213623047,5154500,TSLA,5.8384037,5.581999778747559,0.2624034881591797,0.0
2012-06-05,5.567999839782715,5.677999973297119,5.51200008392334,5.581999778747559,5.581999778747559,3154500,TSLA,5.8521714,5.843999862670898,0.2701716423034668,0.0
2012-06-14,6.035999774932861,6.130000114440918,5.723999977111816,5.877999782562256,5.877999782562256,4361000,TSLA,6.371655,5.98199987411499,0.4936552047729492,0.0
2012-06-19,6.4039998054504395,6.5320000648498535,6.300000190734863,6.418000221252441,6.418000221252441,4555500,TSLA,6.9935102,6.75600004196167,0.5755100250244141,0.0
2012-06-21,6.8520002365112305,6.855999946594238,6.368000030517578,6.438000202178955,6.438000202178955,9459500,TSLA,7.3209686,6.757999897003175,0.8829684257507324,0.0
2012-06-22,6.519999980926514,6.796000003814697,6.492000102996826,6.757999897003174,6.757999897003174,15233000,TSLA,7.186381,6.622000217437744,0.0,-0.42838096618652344
2012-06-28,6.380000114440918,6.421999931335449,6.124000072479248,6.2820000648498535,6.2820000648498535,4570500,TSLA,6.7164736,6.257999897003174,0.0,-0.43447351455688477
2012-07-06,6.197999954223633,6.3460001945495605,6.159999847412109,6.197999954223633,6.197999954223633,3922500,TSLA,6.689948,6.297999858856201,0.49194812774658203,0.0
2012-07-19,6.544000148773193,6.630000114440918,6.4079999923706055,6.453999996185303,6.453999996185303,7179500,TSLA,6.6321635,6.357999801635742,0.0,-0.1781635284423828
2012-07-30,5.9019999504089355,6.050000190734863,5.441999912261963,5.46999979019165,5.46999979019165,10326000,TSLA,6.2081747,5.484000205993652,0.7381749153137207,0.0
2012-08-06,5.510000228881836,5.739999771118164,5.510000228881836,5.6539998054504395,5.6539998054504395,7641000,TSLA,6.138504,6.050000190734863,0.48450422286987305,0.0
2012-08-09,5.9039998054504395,6.0,5.826000213623047,5.881999969482422,5.881999969482422,3363000,TSLA,6.5943813,5.98799991607666,0.7123813629150391,0.0
2012-09-04,5.703999996185303,5.797999858856201,5.579999923706055,5.627999782562256,5.627999782562256,3762500,TSLA,6.2308717,5.5879998207092285,0.0,-0.6028718948364258
2012-09-05,5.6020002365112305,5.699999809265137,5.561999797821045,5.5879998207092285,5.5879998207092285,3196500,TSLA,6.120246,5.710000038146973,0.5322461128234863,0.0
2012-09-14,6.0,6.130000114440918,5.929999828338623,6.078000068664551,6.078000068664551,7683000,TSLA,6.6377363,6.507999897003174,0.5597362518310547,0.0
2012-09-18,6.375999927520752,6.380000114440918,6.136000156402588,6.26800012588501,6.26800012588501,8942500,TSLA,7.1067123,6.210000038146973,0.0,-0.838712215423584
2012-09-20,6.185999870300293,6.300000190734863,6.136000156402588,6.179999828338623,6.179999828338623,4562000,TSLA,6.6942425,6.004000186920166,0.0,-0.5142426490783691
2012-09-21,6.21999979019165,6.297999858856201,5.9079999923706055,6.004000186920166,6.004000186920166,9350000,TSLA,6.4939895,6.131999969482422,0.4899892807006836,0.0
2012-09-24,5.9019999504089355,6.205999851226807,5.880000114440918,6.131999969482422,6.131999969482422,6509500,TSLA,6.3646464,5.5320000648498535,0.0,-0.23264646530151367
2012-10-03,5.949999809265137,5.989999771118164,5.8480000495910645,5.860000133514404,5.860000133514404,5264000,TSLA,6.6065035,5.880000114440918,0.7465033531188965,0.0
2012-10-04,6.0,6.019999980926514,5.730000019073486,5.880000114440918,5.880000114440918,7706500,TSLA,6.3927913,5.7779998779296875,0.0,-0.5127911567687988
2012-10-16,5.533999919891357,5.618000030517578,5.4679999351501465,5.611999988555908,5.611999988555908,2396500,TSLA,5.897762,5.763999938964844,0.28576183319091797,0.0
2012-11-13,6.257999897003174,6.400000095367432,6.144000053405762,6.322000026702881,6.322000026702881,4991500,TSLA,6.7049747,6.276000022888184,0.0,-0.38297462463378906
2012-11-15,6.260000228881836,6.288000106811523,6.099999904632568,6.164000034332275,6.164000034332275,4920000,TSLA,6.744127,6.368000030517578,0.5801267623901367,0.0
2012-11-26,6.420000076293945,6.460000038146973,6.323999881744385,6.453999996185303,6.453999996185303,2479000,TSLA,6.847462,6.429999828338623,0.0,-0.3934621810913086
2012-11-27,6.426000118255615,6.5320000648498535,6.303999900817871,6.429999828338623,6.429999828338623,4554000,TSLA,6.7744284,6.645999908447266,0.34442853927612305,0.0
2012-11-28,6.400000095367432,6.857999801635742,6.381999969482422,6.645999908447266,6.645999908447266,7626000,TSLA,6.913665,6.73799991607666,0.26766490936279297,0.0
2012-11-29,6.688000202178955,6.800000190734863,6.573999881744385,6.73799991607666,6.73799991607666,5517000,TSLA,7.155771,6.763999938964845,0.4177708625793457,0.0
2012-12-06,6.763999938964844,6.960000038146973,6.699999809265137,6.78000020980835,6.78000020980835,3302000,TSLA,7.2436604,6.834000110626221,0.46366024017333984,0.0
2012-12-26,6.791999816894531,6.900000095367432,6.699999809265137,6.7179999351501465,6.7179999351501465,3007000,TSLA,7.165992,6.73799991607666,0.44799184799194336,0.0
2012-12-31,6.599999904632568,6.794000148773193,6.599999904632568,6.77400016784668,6.77400016784668,2974500,TSLA,7.089234,7.072000026702881,0.3152337074279785,0.0
2013-01-11,6.808000087738037,6.808000087738037,6.421999931335449,6.581999778747559,6.581999778747559,7816000,TSLA,7.054684,6.651999950408936,0.472684383392334,0.0
2013-02-01,7.633999824523926,7.699999809265137,7.52400016784668,7.659999847412109,7.659999847412109,5503000,TSLA,7.980652,7.547999858856201,0.0,-0.3206520080566406
2013-02-04,7.679999828338623,7.684000015258789,7.51800012588501,7.547999858856201,7.547999858856201,5640000,TSLA,8.01669,7.625999927520752,0.4686903953552246,0.0
2013-02-06,7.636000156402588,7.877999782562256,7.579999923706055,7.834000110626221,7.834000110626221,9466000,TSLA,8.116086,7.895999908447265,0.2820858955383301,0.0
2013-02-19,7.4720001220703125,7.857999801635742,7.461999893188477,7.855999946594238,7.855999946594238,13507000,TSLA,8.006837,7.708000183105469,0.0,-0.15083694458007812
2013-03-04,6.953999996185303,7.165999889373779,6.940000057220459,7.116000175476074,7.116000175476074,8788500,TSLA,7.4635024,7.329999923706054,0.3475022315979004,0.0
2013-03-07,7.546000003814697,7.730000019073486,7.375999927520752,7.645999908447266,7.645999908447266,5791500,TSLA,8.245756,7.693999767303467,0.5997562408447266,0.0
2013-03-12,7.78000020980835,7.875999927520752,7.769999980926514,7.823999881744385,7.823999881744385,6375500,TSLA,8.238683,7.796000003814697,0.0,-0.41468286514282227
2013-03-22,7.239999771118164,7.360000133514404,7.239999771118164,7.323999881744385,7.323999881744385,2201000,TSLA,7.8850656,7.50600004196167,0.561065673828125,0.0
2013-03-25,7.420000076293945,7.703999996185303,7.354000091552734,7.50600004196167,7.50600004196167,11894000,TSLA,7.989247,7.57200002670288,0.4832468032836914,0.0
2013-04-01,8.472000122070312,9.336000442504883,8.34000015258789,8.78600025177002,8.78600025177002,70492500,TSLA,8.849111,8.868000030517578,0.0631103515625,0.0
2013-04-05,8.399999618530273,8.399999618530273,8.100000381469727,8.27400016784668,8.27400016784668,7762000,TSLA,8.9922285,8.366000175476074,0.7182283401489258,0.0
2013-04-09,8.359999656677246,8.366000175476074,8.065999984741211,8.100000381469727,8.100000381469727,8480500,TSLA,8.628397,8.371999740600586,0.5283966064453125,0.0
2013-04-10,8.140000343322754,8.402000427246094,8.121999740600586,8.371999740600586,8.371999740600586,10605500,TSLA,8.4604845,8.718000411987305,0.0884847640991211,0.0
2013-04-16,8.838000297546387,9.227999687194824,8.781999588012695,9.118000030517578,9.118000030517578,15902000,TSLA,9.505365,9.09000015258789,0.0,-0.38736534118652344
2013-04-19,9.491999626159668,9.97599983215332,9.413999557495117,9.565999984741211,9.565999984741211,15058500,TSLA,10.013803,10.038000106811523,0.4478025436401367,0.0
2013-04-26,10.62600040435791,10.748000144958496,10.12399959564209,10.239999771118164,10.239999771118164,18110500,TSLA,10.678979,10.98799991607666,0.4389791488647461,0.0
2013-04-29,10.35200023651123,10.998000144958496,10.239999771118164,10.98799991607666,10.98799991607666,18198500,TSLA,10.891859,10.79800033569336,0.0,0.09614086151123047
2013-05-06,11.277999877929688,11.932000160217285,11.100000381469727,11.899999618530273,11.899999618530273,21833500,TSLA,11.780877,11.10200023651123,0.0,0.11912250518798828
2013-05-13,16.197999954223633,17.600000381469727,15.829999923706055,17.559999465942383,17.559999465942383,112084500,TSLA,17.416582,16.648000717163086,0.0,0.1434173583984375
2013-05-14,18.8439998626709,19.423999786376953,16.229999542236328,16.648000717163086,16.648000717163086,185819500,TSLA,18.850601,16.968000411987305,2.2026004791259766,0.0
2013-05-16,18.940000534057617,19.0,17.73200035095215,18.450000762939453,18.450000762939453,108070000,TSLA,18.706198,18.299999237060547,0.0,-0.2561969757080078
2013-05-29,22.709999084472656,22.979999542236328,19.799999237060547,20.926000595092773,20.926000595092773,125497500,TSLA,22.182919,20.989999771118164,1.256917953491211,0.0
2013-06-07,19.600000381469727,20.579999923706055,19.34000015258789,20.408000946044922,20.408000946044922,53558000,TSLA,19.966135,20.010000228881836,0.0,0.4418659210205078
2013-06-19,20.41200065612793,21.333999633789062,20.402000427246094,20.93600082397461,20.93600082397461,42894500,TSLA,20.489487,20.1299991607666,0.0,0.4465141296386719
2013-06-24,19.299999237060547,20.573999404907227,19.059999465942383,20.29800033569336,20.29800033569336,35599000,TSLA,19.210268,20.479999542236328,-1.0877323150634766,0.0
2013-07-02,23.649999618530273,24.378000259399414,23.100000381469727,23.56399917602539,23.56399917602539,60320500,TSLA,23.469734,23.04800033569336,0.0,0.09426498413085938
2013-07-03,23.600000381469727,23.850000381469727,22.854000091552734,23.04800033569336,23.04800033569336,24033500,TSLA,23.753721,24.01799964904785,0.7057209014892578,0.0
2013-07-05,23.663999557495117,24.055999755859375,23.139999389648438,24.01799964904785,24.01799964904785,34093500,TSLA,23.97092,24.32200050354004,-0.04707908630371094,0.0
2013-07-08,24.27400016784668,24.43600082397461,23.763999938964844,24.32200050354004,24.32200050354004,39071000,TSLA,24.144182,24.690000534057617,-0.17781829833984375,0.0
2013-07-26,25.628000259399414,26.13599967956543,25.32200050354004,25.878000259399414,25.878000259399414,48165500,TSLA,24.49081,26.923999786376953,-1.3871898651123047,0.0
2013-08-01,27.0,27.304000854492188,26.525999069213867,27.110000610351562,27.110000610351562,26618000,TSLA,27.057087,27.600000381469723,-0.052913665771484375,0.0
2013-08-06,28.950000762939453,29.145999908447266,28.219999313354492,28.43000030517578,28.43000030517578,46272500,TSLA,28.382006,26.84600067138672,0.0,0.04799461364746094
2013-08-20,29.729999542236328,29.95599937438965,29.399999618530273,29.916000366210938,29.916000366210938,32091000,TSLA,29.686396,29.572000503540043,0.0,0.22960472106933594
2013-08-21,30.0,30.062000274658203,29.25,29.57200050354004,29.57200050354004,31331500,TSLA,30.036562,31.420000076293945,0.46456146240234375,0.0
2013-08-22,29.8439998626709,31.496000289916992,29.628000259399414,31.420000076293945,31.420000076293945,52962000,TSLA,30.270931,32.36800003051758,-1.149068832397461,0.0
2013-09-05,34.02000045776367,34.29999923706055,33.650001525878906,33.986000061035156,33.986000061035156,33426500,TSLA,33.16908,33.39400100708008,0.0,0.8169212341308594
2013-09-20,35.779998779296875,37.16600036621094,35.71200180053711,36.678001403808594,36.678001403808594,67008500,TSLA,35.556507,36.22200012207031,0.0,1.1214942932128906
2013-09-26,37.34000015258789,37.93600082397461,37.12200164794922,37.72800064086914,37.72800064086914,33072000,TSLA,36.681625,38.18000030517578,-1.0463752746582031,0.0
2013-09-27,37.50400161743164,38.25600051879883,37.2859992980957,38.18000030517578,38.18000030517578,29582000,TSLA,37.135193,38.67399978637695,-1.0448074340820312,0.0
2013-10-02,37.71799850463867,38.36600112915039,35.08000183105469,36.189998626708984,36.189998626708984,103877000,TSLA,35.727486,34.6619987487793,0.0,0.4625129699707031
2013-10-25,34.84199905395508,34.900001525878906,33.36000061035156,33.93199920654297,33.93199920654297,37977500,TSLA,33.36134,32.571998596191406,0.0,0.5706596374511719
2013-11-05,36.0,36.2859992980957,34.27199935913086,35.36199951171875,35.36199951171875,112335500,TSLA,35.093983,30.232000350952152,0.0,0.2680168151855469
2013-11-06,30.961999893188477,32.145999908447266,29.270000457763672,30.23200035095215,30.23200035095215,155358500,TSLA,30.925121,27.954000473022457,0.0,-0.6931209564208984
2013-11-20,25.215999603271484,25.489999771118164,23.812000274658203,24.222000122070312,24.222000122070312,69248000,TSLA,22.539997,24.420000076293945,-1.6820030212402344,0.0
2013-11-21,24.577999114990234,24.95800018310547,24.049999237060547,24.420000076293945,24.420000076293945,59519000,TSLA,23.85773,24.275999069213867,0.0,0.5622692108154297
2013-12-05,28.030000686645508,28.670000076293945,27.899999618530273,28.09600067138672,28.09600067138672,46442000,TSLA,28.749569,27.472000122070312,0.0,-0.6535682678222656
2013-12-18,30.447999954223633,30.979999542236328,29.190000534057617,29.59600067138672,29.59600067138672,57909500,TSLA,29.476965,28.14399909973145,0.0,0.11903572082519531
2013-12-24,30.0,30.993999481201172,29.964000701904297,30.281999588012695,30.281999588012695,49707500,TSLA,29.530668,31.100000381469723,-0.7513313293457031,0.0
2014-01-16,32.5,34.540000915527344,32.47999954223633,34.194000244140625,34.194000244140625,59797000,TSLA,34.845478,34.00199890136719,0.0,-0.6514778137207031
2014-01-21,34.24800109863281,35.45800018310547,34.1619987487793,35.33599853515625,35.33599853515625,48673500,TSLA,36.223522,35.71200180053711,0.8875236511230469,0.0
2014-01-27,35.03200149536133,35.58399963378906,32.94200134277344,33.92399978637695,33.92399978637695,43582000,TSLA,33.068375,35.67599868774414,-0.8556251525878906,0.0
2014-02-03,36.577999114990234,36.97600173950195,35.03200149536133,35.422000885009766,35.422000885009766,33824500,TSLA,35.692444,35.74599838256836,0.2704429626464844,0.0
2014-02-11,39.79399871826172,40.439998626708984,38.540000915527344,39.32400131225586,39.32400131225586,53549500,TSLA,39.855778,39.06399917602539,0.0,-0.5317764282226562
2014-02-20,43.00199890136719,43.04199981689453,41.25400161743164,41.99399948120117,41.99399948120117,90011500,TSLA,40.147224,41.91999816894531,0.0,1.8467750549316406
2014-03-21,47.20399856567383,47.2400016784668,45.5,45.77799987792969,45.77799987792969,41084500,TSLA,44.697006,44.034000396728516,0.0,1.08099365234375
2014-04-02,44.0,46.178001403808594,43.61000061035156,46.05799865722656,46.05799865722656,53911500,TSLA,44.13389,45.08000183105469,0.0,1.9241104125976562
2014-04-10,43.36399841308594,43.5,40.757999420166016,40.8380012512207,40.8380012512207,36057500,TSLA,41.419617,40.75600051879883,0.0,-0.5816154479980469
